sleep_hours,study_hours,screen_time_hours,social_media_hours,physical_activity_minutes,caffeine_intake_mg,mood_score,fatigue_level,assignment_load,deadline_pressure,social_interaction_score,financial_worry_score,health_condition_score,stress_level
6.75,3.89,5.55,3.41,51,79,7,6,8,5,7,5,8,Medium
6.54,6.94,2.95,2.95,48,92,3,5,7,6,4,7,7,Medium
5.26,6.01,3.45,3.45,34,91,4,6,8,8,8,5,8,Medium
6.43,6.8,2.33,2.33,49,169,6,4,5,6,9,8,8,Medium
7.11,6.54,3.47,3.47,51,67,7,5,5,5,7,8,7,Medium
5.75,4.59,4.87,3.08,45,121,4,6,8,7,5,7,7,Medium
7.5,4.04,5.09,4.35,49,160,4,4,4,5,5,6,6,Medium
7.42,5.05,4.85,4.42,34,224,4,6,4,4,7,2,6,Low
6.74,5.29,2.75,2.75,27,190,4,6,5,7,4,8,5,Medium
6.06,6.59,3.44,3.44,52,155,5,6,6,6,7,9,7,Medium
5.29,6.75,5.75,2.37,57,301,3,7,10,10,5,9,8,High
5.12,4.5,2.05,2.05,36,108,5,7,7,5,7,8,6,Medium
6.61,3.71,7.9,3.43,31,28,4,7,8,5,7,2,6,Medium
7.42,1.69,8.58,2.13,37,107,4,6,8,8,6,4,5,Medium
6.63,1.91,7.17,3.0,35,0,4,5,8,4,6,5,7,Medium
6.55,2.84,6.72,1.17,37,98,5,7,7,5,6,5,7,Medium
6.25,0.9,9.11,1.72,55,0,4,8,8,8,6,5,6,Medium
5.38,3.24,8.03,2.89,47,81,2,5,8,7,5,5,6,Medium
5.68,3.3,7.7,0.71,29,52,4,8,8,7,7,9,8,Medium
6.76,4.45,7.92,2.76,23,5,5,6,6,5,9,7,5,Medium
6.95,3.02,8.53,1.91,33,44,3,6,5,7,5,7,6,Medium
6.4,4.81,9.02,3.93,26,37,3,6,4,5,8,5,5,Medium
6.4,3.86,8.29,1.62,21,0,2,7,4,4,4,3,6,Medium
6.64,3.32,7.97,1.45,42,8,5,7,7,6,5,4,8,Medium
7.0,2.59,8.07,1.32,50,0,6,5,4,5,8,7,6,Medium
6.67,2.47,8.48,1.4,36,24,5,7,4,8,6,6,4,Medium
6.18,4.66,8.33,3.2,25,44,1,6,9,7,5,3,6,Medium
7.18,3.92,7.77,2.73,50,95,2,7,5,5,4,6,7,Medium
7.48,4.63,8.24,1.82,31,0,4,4,3,7,6,3,8,Medium
5.43,3.59,7.84,2.35,25,45,3,7,6,5,9,6,7,Medium
6.02,3.78,8.15,1.86,40,66,4,7,7,7,7,7,8,Medium
5.73,3.86,7.48,2.29,26,32,5,5,6,9,5,5,7,Medium
6.0,3.98,7.43,0.81,24,2,4,9,7,4,5,6,6,Medium
5.72,1.85,8.04,2.22,15,2,4,9,8,10,5,8,5,High
7.1,2.91,7.51,3.67,47,21,4,6,8,9,9,4,7,Medium
6.54,4.1,8.58,2.45,40,75,5,5,6,8,5,6,4,Medium
6.53,3.12,5.85,2.51,23,67,5,4,9,8,6,4,8,Medium
6.8,2.52,7.12,1.9,38,0,4,8,7,6,5,5,4,Medium
6.7,3.42,6.95,2.25,37,18,6,4,8,6,5,8,7,Medium
4.83,7.27,9.72,1.21,22,70,3,9,7,8,1,6,5,High
5.1,6.71,8.85,2.49,8,170,4,8,10,7,6,5,5,High
5.92,2.61,8.66,2.91,24,218,2,10,9,7,8,6,5,High
5.01,3.21,8.49,2.63,23,20,3,7,10,9,6,5,5,High
6.07,4.76,8.99,1.41,16,149,3,8,10,8,6,4,5,High
6.04,4.18,6.32,2.73,19,139,5,6,10,9,9,6,5,Medium
6.23,5.67,8.87,1.44,25,228,2,7,10,9,4,3,7,High
5.39,2.82,7.92,2.98,35,93,3,8,8,7,5,3,8,Medium
5.63,3.53,5.59,2.3,24,85,4,7,7,7,5,2,6,Medium
7.56,3.78,8.86,3.58,33,6,6,5,6,5,10,4,7,Medium
7.64,2.3,8.07,3.55,34,5,2,7,8,6,8,5,4,Medium
5.66,4.02,7.76,2.08,21,10,5,7,10,5,4,7,6,Medium
5.91,3.63,6.9,3.34,41,44,6,5,6,6,5,3,6,Medium
6.32,3.48,6.8,2.66,43,20,6,4,5,7,7,5,9,Medium
6.15,3.81,8.67,1.73,37,4,4,8,8,7,8,6,7,Medium
5.91,4.76,9.05,1.44,33,0,7,5,6,4,6,5,7,Medium
6.75,3.3,9.4,2.09,30,136,4,5,6,5,10,6,8,Medium
6.1,2.58,5.48,3.23,63,13,6,4,7,4,4,6,7,Low
6.54,4.31,9.11,1.59,44,50,4,6,6,6,6,4,7,Medium
6.33,4.54,5.4,1.53,56,59,4,6,9,6,4,6,4,Medium
6.45,4.72,8.27,3.41,35,0,5,6,7,5,5,7,7,Medium
6.94,4.17,8.07,3.43,39,11,5,7,8,4,5,4,5,Medium
6.45,2.54,9.56,1.59,33,0,7,5,8,8,8,7,8,Medium
7.77,2.18,8.55,3.64,41,115,6,4,7,6,5,4,7,Medium
7.39,1.82,8.02,1.92,48,0,4,7,6,5,6,7,6,Medium
5.98,3.7,8.77,1.98,49,44,5,7,5,8,7,6,6,Medium
6.36,5.44,7.74,2.71,37,153,5,7,5,6,6,3,7,Medium
5.06,5.0,6.95,1.96,35,121,5,7,10,8,8,4,5,High
5.63,4.66,7.22,1.76,26,10,3,7,8,10,6,4,6,High
6.02,2.9,8.26,1.42,20,75,2,7,6,6,5,8,5,Medium
5.77,3.68,9.52,2.65,35,80,5,8,7,7,7,6,5,High
6.54,2.19,10.25,2.78,35,132,3,8,7,8,3,6,5,Medium
6.59,2.67,10.16,1.64,38,103,3,6,7,7,9,4,6,Medium
5.99,5.41,7.82,1.87,25,29,4,6,6,5,8,6,7,Medium
6.83,3.54,7.82,2.62,50,10,5,5,8,7,4,6,6,Medium
6.98,3.64,7.89,1.1,33,63,5,4,6,5,3,5,8,Medium
7.28,3.46,8.1,2.6,40,133,5,5,7,5,10,6,6,Medium
8.21,3.49,7.2,2.45,39,85,5,5,6,4,5,7,6,Medium
7.44,4.3,7.3,2.65,9,50,3,5,7,5,6,3,5,Medium
6.35,1.96,8.44,2.9,28,0,5,3,7,7,7,4,8,Medium
6.56,3.84,6.85,2.74,25,0,5,6,7,6,7,4,8,Medium
5.55,1.83,6.41,1.56,40,1,5,8,5,8,7,4,5,Medium
6.09,6.89,7.9,2.25,38,10,3,8,10,7,5,7,9,High
6.95,6.44,9.07,3.0,25,38,5,8,9,7,8,6,6,Medium
24.0,3.96,8.81,2.22,29,139,2,9,8,10,6,7,3,High
24.0,4.76,9.68,2.59,34,224,4,6,10,10,8,8,5,High
6.08,5.32,8.98,2.14,37,64,1,9,8,9,5,5,5,High
6.51,5.09,9.9,1.34,28,230,5,8,8,8,5,3,7,Medium
6.72,6.24,8.43,2.25,57,117,4,9,9,8,4,6,6,High
5.13,5.87,9.58,0.63,23,75,3,6,10,10,6,6,5,High
6.72,4.33,8.54,3.09,43,0,5,6,7,4,8,6,7,Medium
6.26,2.22,8.89,2.16,47,108,5,6,6,7,7,3,7,Medium
6.39,2.3,6.71,2.29,31,165,5,4,9,7,10,5,8,Medium
5.78,4.84,6.0,2.0,37,76,4,8,4,7,5,7,5,Medium
6.87,2.38,8.83,2.54,46,35,4,5,6,7,4,5,8,Medium
5.99,4.31,5.79,1.85,25,68,5,4,10,8,9,6,5,Medium
7.09,2.05,7.31,3.54,38,0,5,6,6,7,6,7,8,Medium
6.32,6.36,6.89,2.62,13,58,3,6,6,7,7,7,5,Medium
7.7,3.63,8.15,2.25,57,21,5,7,5,5,8,7,7,Medium
24.0,3.57,7.19,1.53,59,14,3,5,8,6,5,6,7,Medium
6.15,2.77,8.3,1.86,34,105,4,5,7,6,5,6,6,Medium
7.82,5.84,5.15,2.62,28,23,8,5,6,7,5,8,7,Medium
7.7,3.42,7.65,3.69,6,94,3,8,10,7,7,4,6,Medium
7.62,2.66,6.5,3.6,12,0,6,5,9,10,8,5,5,Medium
8.3,3.62,7.49,3.17,33,23,2,4,9,8,9,6,6,Medium
7.24,3.59,4.37,4.16,42,87,7,4,7,7,6,4,6,Medium
7.58,3.55,3.87,3.04,20,41,6,3,5,7,7,8,8,Medium
8.18,4.46,6.88,3.41,15,0,6,4,10,7,6,9,6,Medium
7.92,5.83,4.19,3.31,41,118,4,5,6,7,9,9,7,Medium
7.41,3.78,4.42,3.5,24,0,4,4,8,8,10,5,7,Medium
8.62,3.93,4.43,4.43,16,77,3,4,8,8,6,9,8,Medium
8.44,3.4,4.61,4.03,23,0,6,4,7,7,5,5,6,Medium
7.89,3.63,5.07,5.07,0,43,4,5,9,7,5,5,4,Medium
7.94,3.08,4.42,2.92,6,0,3,5,6,8,7,8,7,Medium
7.65,4.19,4.37,3.33,37,33,4,5,8,6,6,5,6,Medium
8.53,2.71,3.36,3.17,33,16,4,7,9,9,7,7,4,Medium
8.21,4.32,5.26,2.59,27,0,5,3,7,5,7,7,9,Medium
8.16,2.37,4.82,3.03,16,39,5,7,7,5,9,6,7,Medium
8.49,3.01,3.41,2.81,21,20,7,1,7,8,6,8,7,Medium
8.73,3.28,5.22,3.22,21,0,4,4,6,7,5,5,6,Medium
7.93,3.58,5.22,2.82,30,71,8,4,8,8,6,6,6,Medium
7.84,3.3,5.11,4.1,18,22,5,6,4,3,5,6,5,Medium
8.3,4.93,5.43,3.37,15,6,4,5,7,7,7,6,5,Medium
8.31,5.2,5.21,4.03,6,20,5,4,7,7,8,9,7,Medium
9.05,3.27,5.89,3.17,6,212,4,6,5,7,6,6,6,Medium
8.8,3.92,5.67,3.13,2,0,6,5,9,3,8,7,4,Medium
7.37,3.5,4.87,2.69,20,55,4,6,6,8,6,6,5,Medium
7.69,5.25,4.71,1.46,23,37,5,7,8,7,8,5,8,Medium
9.19,4.62,4.86,2.32,15,3,3,7,9,8,10,9,5,Medium
7.84,6.33,6.1,2.52,0,95,3,7,10,10,8,7,4,High
6.9,6.79,7.69,2.81,0,0,5,7,10,10,6,5,6,Medium
6.65,3.45,6.39,6.39,0,62,3,6,10,9,4,8,5,Medium
6.05,7.72,5.26,1.22,17,121,4,7,9,8,1,4,8,Medium
6.58,6.38,7.07,2.94,28,180,2,9,9,10,5,7,7,High
6.83,5.95,7.34,3.05,2,59,4,8,8,9,4,5,4,High
6.06,7.5,6.92,3.59,16,37,2,9,10,9,4,5,7,High
8.8,4.19,5.25,2.97,24,0,7,2,7,7,6,8,7,Medium
9.29,3.47,4.67,4.05,8,37,4,4,8,6,6,7,8,Medium
8.99,2.84,5.24,4.65,37,65,6,3,8,8,8,6,8,Medium
7.38,4.39,4.67,3.03,24,37,3,5,8,8,7,7,7,Medium
6.7,5.05,4.55,4.55,30,53,5,5,6,10,7,8,7,Medium
8.73,4.52,4.53,3.26,17,0,5,4,8,7,8,6,8,Medium
7.68,4.06,7.03,3.57,24,53,4,6,10,10,8,5,5,Medium
7.78,5.01,5.58,3.51,34,37,8,4,8,6,6,6,6,Medium
7.92,3.5,6.7,2.48,17,31,4,6,6,9,5,4,5,Medium
7.36,4.06,5.54,3.17,9,70,6,6,9,9,6,5,5,Medium
7.45,3.55,5.06,2.33,15,0,6,6,6,7,6,5,5,Medium
7.71,4.56,5.1,2.73,17,42,6,4,6,5,5,5,7,Medium
8.15,5.3,4.25,3.37,21,40,3,5,9,6,9,2,4,Medium
8.34,6.51,5.55,2.59,12,55,5,6,7,7,6,6,7,Medium
8.7,3.32,4.72,3.78,9,73,3,5,7,6,4,5,5,Medium
8.09,0.93,6.17,3.16,12,0,3,5,8,7,7,4,7,Medium
8.51,3.84,5.46,2.75,12,92,3,7,7,10,9,6,6,Medium
7.84,3.45,4.56,2.38,0,66,3,7,10,10,8,6,5,High
8.49,3.74,4.87,3.17,35,52,6,6,9,8,6,4,8,Medium
7.46,3.83,4.83,2.69,8,13,3,7,8,7,9,6,5,Medium
8.91,5.13,6.69,2.94,28,46,3,5,8,7,6,7,8,Medium
7.63,3.04,5.59,2.44,15,56,5,5,7,8,5,8,6,Medium
9.29,2.01,8.51,1.92,37,91,5,5,6,8,7,7,8,Medium
7.78,3.34,5.25,2.33,18,101,6,5,10,9,3,7,8,Medium
7.46,4.92,6.56,3.06,25,0,5,7,10,5,6,8,5,Medium
8.65,3.52,6.01,3.55,30,49,4,6,8,9,7,6,7,Medium
9.18,4.24,4.56,2.3,34,0,5,6,8,9,5,6,5,Medium
7.27,4.07,3.37,1.84,24,107,5,5,7,5,6,8,5,Medium
7.84,3.71,4.61,3.33,22,0,3,5,9,8,6,6,6,Medium
7.75,4.32,3.76,3.46,29,0,4,7,8,8,7,6,6,Medium
8.03,4.79,5.93,3.44,10,103,10,5,9,7,2,6,8,Medium
7.76,3.67,4.05,3.3,24,0,2,5,7,8,7,4,8,Medium
7.42,2.95,4.26,3.26,24,0,10,6,7,9,1,5,7,Medium
7.87,7.24,4.21,3.75,29,0,4,8,8,9,3,6,5,Medium
7.55,6.43,5.85,3.54,31,17,2,7,8,8,8,9,7,Medium
7.31,4.98,5.46,2.49,26,66,4,7,9,9,8,8,6,Medium
8.5,4.98,6.58,2.18,35,17,6,6,10,10,6,6,5,Medium
6.96,5.93,4.31,3.34,1,28,5,5,10,8,10,6,8,Medium
7.35,5.71,5.69,2.15,14,54,5,5,10,10,3,6,5,Medium
7.27,5.2,6.86,3.35,19,0,3,9,10,10,5,4,7,High
7.72,6.82,5.81,2.66,11,167,5,6,9,8,5,5,4,Medium
8.58,5.85,6.34,3.17,28,46,5,5,10,7,8,4,6,Medium
8.45,4.15,6.06,3.26,30,37,3,5,8,2,8,8,10,Medium
7.35,4.85,5.52,5.07,26,72,4,4,8,6,4,5,7,Medium
7.14,5.61,4.56,2.94,14,57,4,6,8,6,5,8,8,Medium
7.83,3.88,3.86,3.86,25,0,3,5,10,9,6,9,7,Medium
7.93,2.72,4.73,2.94,38,0,3,5,9,6,7,8,6,Medium
7.83,3.42,2.12,2.12,38,74,6,4,7,8,8,6,7,Medium
8.29,5.36,7.37,2.55,33,37,8,5,8,5,6,8,4,Medium
7.71,3.79,5.08,4.91,36,169,7,4,8,6,9,6,7,Medium
8.22,3.27,5.65,3.59,29,35,6,4,6,6,7,6,6,Medium
8.49,3.09,4.73,2.0,37,0,3,5,6,8,9,6,6,Medium
7.8,3.35,5.67,3.5,4,52,4,5,8,8,6,7,5,Medium
5.59,5.17,5.61,2.11,21,135,5,5,9,6,6,2,5,Medium
6.78,3.22,7.74,3.04,26,10,5,4,8,6,3,1,7,Medium
6.96,3.64,5.37,2.61,39,106,6,6,9,8,8,3,6,Medium
6.19,5.09,6.54,4.28,40,178,5,5,7,7,4,5,7,Medium
6.7,3.76,8.3,0.44,26,175,3,6,8,9,8,1,5,Medium
6.67,3.76,4.44,3.11,38,253,5,7,8,7,5,1,7,Medium
4.61,5.2,5.98,2.44,26,91,4,7,7,6,2,3,6,Medium
6.57,5.39,6.78,2.69,23,148,6,4,9,5,6,2,5,Medium
6.16,2.38,7.89,3.27,30,175,5,4,5,7,7,2,6,Medium
6.79,4.83,5.43,4.12,58,222,4,5,8,9,5,2,7,Medium
6.53,4.25,6.44,3.16,37,162,5,7,5,8,6,1,6,Medium
6.76,4.47,7.69,2.16,18,259,4,7,8,8,1,4,7,High
7.59,4.94,6.64,1.98,34,222,5,6,7,6,6,1,7,Medium
6.84,4.66,5.92,2.5,26,164,4,5,7,5,5,6,7,Medium
6.78,5.58,6.03,2.16,18,146,5,5,6,8,5,1,6,Medium
8.79,2.68,4.86,2.03,21,174,5,3,5,8,6,3,4,Medium
7.18,3.54,5.37,2.5,26,156,5,5,8,9,9,3,6,Medium
6.14,4.41,7.72,2.0,23,173,4,8,7,6,9,2,6,Medium
7.12,3.89,6.16,2.14,48,186,3,6,9,7,7,2,6,Medium
6.97,3.92,5.85,2.77,25,220,4,8,8,4,7,3,5,Medium
6.44,4.51,5.62,2.85,22,72,6,7,8,4,6,6,8,Medium
6.42,5.05,6.13,2.86,11,190,2,7,10,6,8,2,5,Medium
7.71,3.13,6.56,1.66,31,211,3,6,8,8,5,3,7,Medium
6.79,2.32,6.94,3.45,34,131,1,10,5,8,8,2,5,Medium
7.41,5.93,6.55,3.31,15,146,3,5,10,7,2,4,8,Medium
6.26,5.45,5.57,3.01,29,256,3,5,8,6,5,2,7,Medium
6.03,4.19,4.58,2.37,16,144,5,7,5,7,6,4,6,Medium
6.6,5.46,7.48,2.35,36,190,4,7,10,6,6,3,7,Medium
5.73,6.53,8.0,2.45,29,233,4,6,8,6,8,4,8,Medium
5.08,5.47,8.14,2.52,0,245,2,8,10,8,10,3,2,High
5.7,7.74,6.39,3.41,15,141,3,9,7,10,7,1,6,High
5.76,6.19,6.92,2.38,27,186,4,5,9,9,8,2,5,Medium
24.0,8.14,6.24,2.01,0,228,3,8,10,10,5,4,4,High
6.64,7.25,6.86,2.66,3,249,1,7,10,10,4,3,8,High
7.27,5.29,6.61,3.75,27,103,4,5,8,8,5,7,8,Medium
5.41,3.28,6.59,3.34,6,166,4,6,8,7,7,4,3,Medium
8.13,4.87,4.85,3.15,34,135,5,5,8,8,7,1,7,Medium
6.08,4.01,5.22,1.45,36,82,4,5,9,9,8,3,5,Medium
6.37,4.99,5.79,2.05,8,158,3,6,8,9,5,2,7,Medium
5.19,5.56,6.83,2.72,30,145,5,6,7,6,4,3,6,Medium
6.55,4.48,4.65,3.62,28,196,3,5,8,7,7,3,7,Medium
6.69,5.17,7.54,2.2,21,198,4,7,5,9,5,1,5,Medium
5.75,3.23,4.88,3.53,26,179,2,10,8,7,10,1,7,Medium
5.65,4.15,5.44,3.59,11,246,5,6,5,7,9,3,6,Medium
5.41,4.91,5.88,3.54,20,120,5,4,6,7,8,2,6,Medium
7.07,4.16,4.51,1.79,35,235,7,4,5,6,3,4,7,Medium
6.22,6.13,6.14,1.81,45,196,2,6,5,9,6,3,4,Medium
6.44,5.84,4.83,1.93,29,163,4,4,9,8,7,5,6,Medium
6.67,7.66,5.78,3.05,18,162,4,7,7,7,6,2,6,Medium
7.22,3.81,7.29,1.85,43,202,6,7,8,7,6,2,7,Medium
7.0,3.87,5.73,2.42,48,148,6,3,7,7,6,4,9,Low
6.0,6.79,5.73,1.89,37,216,4,9,7,6,8,7,5,Medium
5.19,4.94,7.02,2.47,26,149,1,8,4,8,10,4,6,High
6.26,5.65,5.73,3.43,29,138,2,4,7,8,4,3,5,Medium
7.29,4.12,5.64,1.27,29,146,5,5,10,6,7,2,6,Medium
7.9,6.16,6.48,1.23,41,148,10,6,7,7,8,3,7,Medium
6.16,3.44,6.5,2.63,42,282,4,8,9,7,8,5,5,Medium
7.0,4.48,4.77,2.2,27,175,5,4,6,6,4,4,7,Medium
6.29,4.81,5.01,2.07,58,121,5,7,6,9,4,3,7,Medium
6.36,2.72,4.49,1.61,49,87,5,5,9,6,6,5,9,Medium
6.21,6.31,5.65,2.25,0,278,4,4,8,7,9,2,5,Medium
6.19,3.99,3.51,1.56,41,155,4,7,10,6,6,4,6,Medium
7.29,2.3,5.27,3.07,21,191,4,5,10,8,5,4,5,Medium
6.22,4.02,6.91,2.32,24,26,4,6,10,8,3,3,5,Medium
6.17,4.34,6.69,1.1,5,175,4,7,9,8,6,2,5,High
5.19,5.46,5.35,2.49,21,79,3,6,7,6,7,3,7,Medium
5.87,5.3,4.43,2.34,33,162,5,6,9,7,7,5,6,Medium
6.35,7.57,7.15,1.81,29,250,6,7,10,8,6,6,8,Medium
5.73,8.62,7.42,2.16,5,299,3,7,10,8,5,3,4,Medium
6.01,5.37,6.14,1.67,30,193,3,8,10,10,9,4,6,High
7.02,6.18,5.99,2.98,19,172,4,8,9,10,5,1,6,Medium
6.08,6.69,7.06,1.98,14,234,3,7,10,10,4,2,6,Medium
5.0,7.64,6.67,2.61,0,222,2,9,10,10,4,3,3,High
5.85,5.7,7.17,2.45,14,258,3,8,10,7,7,5,5,High
5.25,8.04,5.65,1.5,46,273,4,7,9,10,5,4,6,High
7.34,4.6,6.62,1.43,11,231,4,5,8,7,5,4,5,Medium
6.28,4.36,6.3,2.66,13,229,5,6,8,7,7,1,5,Medium
6.17,4.61,5.7,3.44,25,215,5,7,8,8,6,5,4,Medium
5.62,4.55,5.51,1.66,39,110,3,8,7,10,6,4,5,Medium
6.61,6.0,7.89,1.48,26,101,4,5,8,7,10,4,6,Medium
7.25,5.65,7.36,2.15,43,183,4,8,10,7,6,3,3,Medium
5.51,4.19,8.87,3.36,24,195,4,6,10,10,7,3,7,High
7.72,4.16,6.02,1.22,5,208,4,6,8,9,7,4,5,Medium
6.95,3.48,6.44,2.64,23,147,5,6,6,6,7,4,6,Medium
6.71,4.23,6.66,2.62,14,174,5,5,10,5,7,3,6,Medium
6.77,4.12,4.26,2.48,15,315,6,7,7,7,7,3,6,Medium
7.7,4.4,5.86,1.39,32,207,6,3,7,9,7,1,7,Medium
7.25,6.46,5.52,3.62,37,332,6,6,6,7,7,6,5,Medium
6.84,4.19,7.69,3.8,6,301,5,6,6,8,9,4,6,Medium
7.6,3.33,5.97,3.58,26,163,5,4,6,6,6,7,7,Medium
7.1,3.29,7.7,3.8,24,251,5,6,8,7,6,4,6,Medium
7.63,4.49,5.35,3.93,20,303,4,5,7,6,8,7,5,Medium
7.16,3.37,5.83,3.77,25,248,4,6,8,8,4,6,6,Medium
7.75,4.22,5.63,4.54,28,306,6,5,5,6,6,4,6,Medium
7.73,2.98,7.07,3.48,15,209,5,4,7,4,5,6,5,Medium
6.48,1.86,5.87,4.24,17,352,4,7,6,4,9,7,6,Medium
7.19,2.41,6.97,4.17,56,337,2,5,5,9,9,6,9,Medium
7.19,2.47,4.89,4.46,17,275,4,5,6,5,7,6,6,Medium
7.47,5.05,4.94,2.66,34,378,6,5,7,6,8,5,8,Medium
7.18,3.44,6.2,3.19,17,320,2,8,6,5,9,7,7,Medium
7.57,4.91,5.38,3.77,13,275,10,6,5,6,7,8,7,Medium
8.26,5.38,5.33,4.12,23,229,3,5,6,6,7,5,7,Medium
6.02,2.72,6.09,3.81,23,257,5,5,8,8,9,5,7,Medium
7.21,3.61,8.47,4.97,43,274,5,7,9,6,6,5,6,Medium
7.58,4.48,5.58,3.49,25,315,3,5,5,7,9,5,8,Medium
7.07,4.35,5.73,2.24,18,225,4,5,7,4,8,6,5,Medium
6.53,3.34,8.28,2.94,20,340,3,6,7,5,5,5,4,Medium
6.37,3.56,6.06,3.24,26,303,2,8,8,5,7,3,6,Medium
8.07,4.72,5.21,3.34,13,285,4,6,7,5,7,7,7,Medium
8.05,2.51,7.57,3.35,43,251,4,8,6,10,8,7,6,Medium
6.98,2.2,7.44,4.15,26,186,3,7,6,7,5,5,5,Medium
6.38,4.01,7.32,3.97,25,363,6,6,4,5,7,6,6,Medium
6.69,3.61,6.48,3.36,44,167,6,7,7,8,5,3,4,Medium
6.25,3.87,6.63,3.11,22,342,4,6,7,4,6,7,6,Medium
6.12,5.8,8.08,2.93,34,271,2,9,7,9,4,7,5,High
6.25,5.46,8.37,2.72,22,281,2,10,10,8,5,4,5,High
6.52,2.79,7.88,3.57,40,326,4,7,8,10,10,7,6,High
7.1,3.43,7.94,3.87,29,237,5,7,10,10,6,6,5,High
5.9,6.9,6.02,3.46,31,310,4,7,10,7,6,6,6,Medium
5.49,3.42,8.77,2.53,1,464,3,6,8,7,4,7,5,High
7.01,7.17,8.59,3.24,32,266,3,8,10,9,6,6,5,High
6.37,4.85,7.96,3.39,17,359,3,8,10,9,8,6,6,High
7.04,3.9,6.24,4.7,25,333,4,6,6,8,8,6,6,Medium
7.34,3.76,7.1,2.97,22,259,3,6,7,5,9,7,3,Medium
7.1,2.95,5.38,4.43,11,246,5,2,6,9,2,7,7,Medium
7.12,3.59,6.53,3.93,38,179,5,7,4,6,6,7,7,Medium
6.26,5.71,6.19,3.53,40,286,5,6,7,6,7,5,5,Medium
7.26,5.61,7.0,1.9,49,245,4,7,9,7,8,8,5,Medium
6.77,2.88,6.81,4.11,26,240,4,7,8,7,5,6,6,Medium
7.3,3.48,7.09,4.91,29,318,5,6,4,7,6,7,7,Medium
7.99,2.0,6.5,3.16,27,232,3,7,6,7,5,6,6,Medium
7.01,2.45,4.44,2.88,17,283,6,6,7,7,5,6,6,Medium
6.81,3.4,5.86,3.93,31,307,5,6,7,7,4,7,6,Medium
6.6,6.63,5.77,3.2,30,174,2,6,5,8,5,4,6,Medium
7.16,4.44,7.47,4.51,24,382,4,6,7,6,7,5,6,Medium
8.29,2.48,5.86,3.17,37,104,4,6,8,5,5,5,6,Medium
7.26,2.83,6.17,4.56,25,275,5,6,8,5,10,7,7,Medium
7.2,2.39,7.39,3.72,42,130,4,8,6,7,8,8,3,Medium
6.97,4.21,7.6,3.07,41,255,6,6,6,5,7,7,4,Medium
7.92,2.91,5.27,3.0,27,363,7,4,6,5,6,2,4,Medium
6.76,4.84,5.02,2.9,33,218,5,2,8,8,7,6,7,Medium
5.99,2.36,5.34,3.63,54,275,7,5,7,8,9,6,6,Medium
7.18,4.63,7.34,3.9,25,213,6,5,5,4,5,5,6,Medium
7.32,4.67,3.83,3.41,30,152,4,5,7,6,7,3,5,Medium
7.73,1.25,5.15,3.45,33,232,4,6,5,7,9,5,6,Medium
7.97,4.32,4.65,2.82,29,280,5,4,4,8,6,9,7,Medium
5.81,5.02,5.11,3.59,33,296,4,7,7,4,6,7,5,Medium
5.45,3.48,4.35,3.11,14,238,3,7,7,4,6,7,5,Medium
6.7,3.74,6.99,2.74,2,249,4,5,6,8,8,8,7,Medium
6.24,3.2,6.33,3.44,22,340,3,5,7,6,8,9,5,Medium
7.93,2.45,5.68,3.54,32,268,4,4,7,6,5,5,9,Medium
6.33,3.44,6.8,3.67,20,239,3,6,7,7,8,7,8,Medium
7.18,4.73,5.98,5.98,9,179,5,6,6,8,9,5,8,Medium
5.67,4.17,6.06,1.32,6,412,7,7,7,5,6,5,5,Medium
5.77,5.35,7.66,3.2,15,376,3,7,10,8,8,5,6,High
5.91,6.14,7.54,2.69,22,392,4,8,7,10,6,6,6,High
5.93,6.35,6.08,2.71,26,225,2,7,8,10,5,5,7,High
6.31,4.29,6.36,3.46,19,349,2,9,10,7,6,7,7,Medium
7.7,5.69,5.75,3.1,18,291,5,6,6,6,4,9,8,Medium
6.23,6.21,6.8,4.32,22,377,1,8,9,8,5,8,4,High
6.25,6.32,5.93,3.46,25,415,3,7,7,8,7,7,6,Medium
6.01,4.36,6.28,3.27,36,313,2,8,8,9,7,3,7,Medium
6.81,4.62,5.71,2.78,22,336,6,5,6,5,8,8,8,Medium
6.45,3.27,7.28,4.13,26,277,5,6,6,8,6,6,7,Medium
7.96,2.29,6.6,2.78,28,267,7,3,6,4,6,7,9,Medium
7.38,4.82,7.07,3.94,25,217,5,7,7,7,9,7,5,Medium
6.35,3.75,5.55,3.75,20,269,8,6,6,5,8,4,6,Medium
8.11,4.42,5.99,2.98,12,341,4,5,6,7,6,6,5,Medium
7.1,4.19,5.16,2.53,25,302,2,6,8,5,6,6,5,Medium
7.61,4.64,6.01,3.22,29,251,5,5,7,7,6,8,4,Medium
7.69,3.26,5.15,1.66,14,309,2,7,8,10,7,6,6,High
7.41,1.96,6.64,4.04,23,267,5,5,8,4,7,5,6,Medium
6.98,1.78,5.92,3.12,30,300,3,5,9,6,7,9,7,Medium
7.11,3.2,7.49,3.45,9,251,2,6,6,8,5,6,5,Medium
7.02,3.97,6.08,3.52,35,335,5,5,7,8,3,6,5,Medium
6.21,4.65,4.38,3.0,43,202,5,6,9,5,5,5,5,Medium
6.35,4.67,5.39,2.01,15,124,3,6,6,4,4,9,7,Medium
7.09,3.36,3.87,3.06,7,57,3,6,7,5,8,6,6,Medium
6.66,2.04,6.83,2.97,43,19,2,5,5,10,7,7,7,Medium
8.19,3.94,6.45,2.49,9,72,2,6,6,8,8,3,7,Medium
