sleep_hours,study_hours,screen_time_hours,social_media_hours,physical_activity_minutes,caffeine_intake_mg,mood_score,fatigue_level,assignment_load,deadline_pressure,social_interaction_score,financial_worry_score,health_condition_score,social_media_ratio,study_screen_balance,academic_pressure_index,recovery_index,digital_pressure_index,emotional_pressure_index,stress_level
7.439010784478699,2.969734429502439,5.53375159533962,3.3252835446287263,31.858865821485097,82.06273930094312,7.0,5.0,5.0,3.0,6.570567089257453,3.0,7.429432910742547,0.6002650748262126,0.4604208977668687,4.0,8.67884591522515,8.859035139968347,8.0,Low
9.5685942810241,2.9038954941730974,3.8514457539785045,2.8095984400819094,30.02811092268357,351.73896012698265,5.044176776241656,5.955823223758344,5.955823223758344,4.044176776241656,9.911646447516688,5.911646447516688,6.044176776241656,0.7307888075884335,0.597729350753137,5.0,6.938714953940426,6.661044194060414,10.911646447516688,Low
7.1661031812975615,4.871670065158188,5.820643901287697,2.996069770321308,31.897383612950954,47.31991154893598,5.0,4.850436064508174,3.149563935491826,3.149563935491826,5.448691806475478,6.0,8.850436064508173,0.5147444008579409,0.714109542314642,3.149563935491826,6.169675592382151,8.816713671609005,9.850436064508173,Low
6.420966013707799,4.928552360263127,3.7357382723441077,3.413780101626817,69.088482215307,118.94371824161964,7.84450254067043,2.9222512703352144,5.077748729664785,6.0,6.922251270335215,3.077748729664785,6.922251270335215,0.9209381226896652,1.0453046340043075,5.538874364832393,12.841932027415597,7.149518373970926,5.077748729664784,Low
6.838756498159234,5.180367492469594,7.832538988955407,3.1609632507530407,50.8073498493919,121.984224640214,5.0,5.232925008367117,4.0,3.534149983265767,7.534149983265767,2.2329250083671166,5.767074991632883,0.4062136301111376,0.5860943119911138,3.7670749916328834,5.5140102001554725,10.993502239708448,10.232925008367117,Low
7.508304944638466,1.6808890774317549,6.563007896633673,3.2639551291769124,0.03531365336529291,202.19775645884562,5.0,6.007062730673058,3.9929372693269416,3.0,7.992937269326942,5.985874538653883,4.007062730673058,0.4975253938256756,0.22210226278839196,3.496468634663471,5.358490491528088,9.826963025810585,11.007062730673058,Low
7.244651854382062,3.999952277852911,3.3754271634457385,2.573512751860091,35.75711939076232,177.91456731085216,8.0,2.6795884843946167,4.679588484394617,3.3204115156053833,7.0,5.679588484394617,5.0,0.7715343554413865,0.9058757876525129,4.0,15.984557448255911,5.94893991530583,4.679588484394617,Low
7.3599514246681395,4.530040479443217,6.709032815798105,6.531291019747631,13.332253881514216,237.116958141798,7.0,4.0,4.555645509873815,4.111291019747631,7.555645509873815,4.444354490126185,5.888708980252369,0.9694601723539316,0.5909999167285483,4.333468264810723,10.303931994535397,13.240323835545736,7.0,Low
7.496408305594127,1.787540395148031,6.796261736286008,3.324760426286807,1.5190717277152395,202.55965800494772,5.0,5.92004885643604,3.8400977128720797,2.84009771287208,8.07995114356396,6.15990228712792,4.07995114356396,0.49114062527758645,0.22777154833029223,3.3400977128720806,5.424439431824313,10.121022162572814,10.92004885643604,Low
7.442506905191272,3.1102783112842163,4.514217124874355,2.569543232912553,26.3097514131142,229.8997237923491,4.794986189617456,4.0,5.205013810382544,4.0,5.0,4.205013810382544,8.0,0.5795260113404318,0.5560637569886798,4.602506905191272,7.121045250511443,7.0837603577869075,9.205013810382544,Low
8.051338031695472,2.14,5.707835301176233,3.6312829205535864,35.139314283735885,148.59583493426393,6.0,4.0,5.0,3.0,8.142069840830196,6.428965079584902,8.0,0.6486226765766547,0.3254816853057121,4.0,9.661605638034569,9.33911822172982,8.0,Low
7.34953014636226,4.124439692463441,5.2335376866558345,3.6028165886458643,44.13718594453471,126.19497511255538,4.068592972267356,5.0,2.9314070277326443,3.0685929722673566,6.0,3.931407027732644,6.0,0.6889545974449849,0.6613873024339466,3.0,4.97742546614451,8.8363542753017,10.931407027732645,Low
7.19741035316758,0.5781474117081054,6.418260312857611,3.5016312799074467,31.341522872672506,58.99557383231105,7.0,4.0,3.0,5.736609149069002,7.131695425465499,6.263390850930998,7.131695425465499,0.5407312456290454,0.07799430412073971,4.3683045745345,10.076374494434614,9.919891592765058,7.0,Low
7.960056788330919,4.722576754010088,8.056390416473999,3.781203194508667,31.469920137283317,65.61632631503261,5.765039931358341,4.234960068641659,5.0,4.234960068641659,8.765039931358341,3.0,5.765039931358341,0.46946817308290634,0.5218759686591833,4.617480034320829,8.877497788926899,11.837593610982665,8.469920137283317,Low
6.868099027353121,4.736325894986301,5.654440902374429,2.8185942455585997,34.58146967458143,36.907348372907165,7.0,5.0,4.209265162709285,3.0,6.790734837290715,3.7907348372907146,7.209265162709285,0.5003947123655512,0.7097804568962343,3.6046325813546427,8.012782198578641,8.473035147933027,8.0,Low
7.161523159217856,3.4590101884740667,8.419055350926122,4.5588881421641005,15.0,90.8232748162211,5.510282534548889,5.255141267274444,5.744858732725556,2.7448587327255556,6.744858732725556,4.489717465451111,5.0,0.5426807453335827,0.3687626224936189,4.244858732725556,6.266451248725979,12.977943493090223,9.744858732725556,Low
7.609729402329123,2.66911562577433,7.588907424264165,3.440759581904246,17.13943714870684,181.90634146659445,7.275754489378083,5.0,4.275754489378083,2.4484910212438344,9.448491021243834,1.551508978756166,6.0,0.45501870283834056,0.30842639740342026,3.3621227553109585,9.20478670596367,11.029667006168411,7.724245510621917,Low
7.82576537159008,4.337038852297596,8.303519426148798,3.6748306302941884,34.129234242645296,136.0,5.141154280330662,4.858845719669338,4.858845719669338,4.717691439338675,8.0,3.141154280330662,5.0,0.44295854129462114,0.4657513012828791,4.788268579504006,6.925172384737428,11.978350056442988,9.717691439338676,Low
6.692321855269873,4.737767446855892,4.421696740389523,3.7583925617362413,8.05581382860272,99.84148872676829,7.0,5.9977674468558915,5.0,2.0022325531441085,4.004465106288217,3.0,7.0022325531441085,0.850089771598347,0.8739373831939894,3.5011162765720547,6.695198127903867,8.180089302125765,8.99776744685589,Low
8.176100390622214,2.054580539781849,6.614401562488851,3.725935404836387,39.71182883515126,132.91470880565262,6.0,4.237276278383753,5.474552556767505,3.237276278383753,8.762723721616247,6.0,7.762723721616247,0.5642179173111361,0.27046672378188485,4.355914417575629,9.419340056856697,10.34033696732524,8.237276278383753,Low
7.210729335223969,5.7601812292581105,6.091133048728999,1.1312155587066153,16.76720200587902,249.27729484350476,4.953440401175804,3.046559598824196,5.046559598824196,4.953440401175804,5.953440401175804,6.906880802351608,8.0,0.18670872030953145,0.8119707722385968,5.0,8.849149404378199,7.222348607435614,8.093119197648392,Low
8.074609133865932,4.812489842532141,4.811841377935031,3.643595807098831,46.11986023662768,169.46554527657264,6.88940354333104,3.0,4.88940354333104,3.88940354333104,5.33178937000688,5.0,7.0,0.7602256809237065,0.8302731437933587,4.38940354333104,13.915179384902581,8.45543718503386,6.110596456668961,Low
8.444601143363972,2.5468301503597703,5.944178756396181,3.705828244753151,41.80572517489497,122.93524172496498,6.0,3.532379137517505,5.4676208624824945,3.4676208624824945,8.532379137517506,6.0,7.5323791375175055,0.6284527253538906,0.3751220994338563,4.4676208624824945,11.365234723815657,9.650007001149334,7.532379137517505,Low
6.477942142455776,5.191939514976066,5.446020161674644,1.9279005053666312,20.07451237988207,139.3039666479362,7.962743810058965,5.962743810058965,5.037256189941035,1.9627438100589654,8.0,5.0,5.037256189941035,0.35462322275960123,0.8060210074432659,3.5,7.40974922393935,7.373920667041276,8.0,Low
6.591188708688547,4.900048084752958,3.631813810477004,3.4599038304940835,69.26966733390265,130.78495962522885,7.637237904599241,3.181381047700379,5.0,6.0,7.544143143101138,3.1813810477003797,6.81861895229962,0.9526418785302855,1.057919615553518,5.5,12.054912824871534,7.091717640971087,5.544143143101138,Low
7.050690394104366,5.29603559115655,4.7464483370734705,3.738263300225763,37.138078820873375,176.59573277784943,7.0,5.0,4.232740147390827,5.232740147390828,7.0,5.465480294781655,6.232740147390828,0.7879439349863906,0.9258823571186603,4.732740147390828,8.225805459788427,8.484711637299231,8.0,Low
6.790048253489794,5.4520390150753,8.2640780301506,2.9745626264658664,58.10195075376501,157.84958961470838,5.344661194862779,4.655338805137221,3.310677610274443,4.0,7.3106776102744435,2.6893223897255565,6.0,0.3606552212997908,0.5885437753688415,3.6553388051372213,6.492453636142752,11.238640656616468,9.310677610274443,Low
7.405056419558585,4.1196994891562,8.3303005108438,3.523463594045846,27.68820524448232,212.48984447945463,6.062358951103536,5.5311794755517685,5.5311794755517685,3.937641048896464,7.4688205244482315,3.531179475551768,5.5311794755517685,0.4232395280565692,0.4416591694516619,4.734410262224116,6.793245635153642,11.853764104889647,9.468820524448232,Low
6.701295138141611,2.7976187845831877,8.612362209883502,2.9358982689054756,8.665399631112667,48.13331492082311,7.0,5.0,5.0,2.0,7.916825046110917,4.916825046110917,7.0,0.34935171812377097,0.3006472492253233,3.5,7.818177661165214,11.548260478788979,8.0,Low
7.91737302170305,2.248110323873355,6.420311303839527,4.808836699498917,38.53686510851525,189.20753589301762,5.7684325542576245,4.0,4.0,4.0,9.0,6.7684325542576245,5.2315674457423755,0.7487134482157078,0.3036516323358616,4.0,9.148401973623765,11.229148003338445,8.231567445742375,Low
8.014862225668708,2.326629562520141,6.389944343780211,1.6586557175851329,17.764264005263698,126.37378356966357,6.0,2.456721412074335,6.0,3.0,6.4567214120743355,3.91344282414867,7.5432785879256645,0.2615781659121743,0.3137952009734739,4.5,14.285048657213457,8.048600061365345,6.456721412074335,Low
7.635755628540976,1.4100051406518213,4.8556032176698265,3.278940834879677,43.12115759914735,82.51536960341059,6.303022514163907,6.0,8.303022514163908,4.0,10.0,3.9545337712458615,7.0,0.6816805407690618,0.24833773485468674,6.151511257081954,6.907911996903571,8.134544052549503,9.696977485836092,Low
7.059624510456043,4.522865698664823,4.35393227664293,3.2759871055660774,32.112646863187,211.6581430587856,4.9624510456043325,4.0375489543956675,8.037548954395668,3.0,4.924902091208666,4.9624510456043325,8.037548954395668,0.7498967118750042,0.8462225839528765,5.518774477197834,6.971384467626225,7.629919382209009,9.075097908791335,Low
7.70941946833935,2.9844783870964426,4.8203317323775146,2.8439458841103646,38.80925388292929,234.47752150541498,5.008293309437857,5.0,4.008293309437857,4.991706690562143,6.991706690562143,6.0165866188757136,8.0,0.590000244235643,0.5127627356067785,4.5,6.435076370966996,7.664277616487879,9.991706690562143,Low
7.650117039945724,0.3677257600241228,7.440474469908785,3.448265060031661,41.72449799894463,26.49122200407072,6.305393000075384,4.0,3.6946069999246163,6.0,4.916179000226151,5.305393000075384,7.694606999924616,0.4683307118971351,0.044995756003004206,4.847303499962308,9.616852438042667,10.888739529940446,7.694606999924616,Low
7.0356356298278335,2.603332804664994,8.107800807189383,2.3847076966728844,34.68728740344332,42.18558663098989,5.0,4.609392716379723,5.609392716379723,5.0,6.609392716379723,4.0,6.0,0.2972625555855259,0.29161952987217626,5.304696358189862,6.2972547884810695,10.492508503862267,9.609392716379723,Low
7.25818867502099,4.648779879142179,5.002356404808053,1.9691865860947853,55.438993957108906,80.81886750209901,5.217190763947195,4.217190763947195,6.0,4.217190763947195,6.217190763947195,5.217190763947195,7.0,0.3941943134373686,0.7758359013321341,5.108595381973597,7.25818867502099,6.971542990902838,9.0,Low
9.122199836755758,5.947275950328189,7.752461943213785,2.648248825210979,27.0,60.414558652133735,7.816412954758564,2.6328259095171287,5.0,3.3671740904828718,6.816412954758564,7.0,6.816412954758564,0.3412454652052691,0.6790707963381911,4.183587045241436,20.342799600621127,10.400710768424762,4.816412954758564,Low
7.700083624714,2.484659777479655,5.665120508798207,1.961737996685931,33.598950714117244,178.94556439674483,4.0,5.0,3.0,4.046073131855172,6.907853736289655,4.092146263710345,4.0,0.34752027002306796,0.3725842826754017,3.5230365659275864,5.133389083142666,7.6268585054841385,11.0,Low
7.493292066112066,3.789064163887568,7.3,3.0901464322204744,4.254792333345527,94.45886583354672,5.290867944442412,5.0,5.0,2.709132055557588,9.0,2.0,6.4182641111151755,0.42330773038317354,0.4565137546852491,3.854566027778794,6.591512468794667,10.390146432220474,9.709132055557587,Low
6.446885482094947,3.26292428530119,8.456467727051919,2.787948514620166,30.52405829554907,228.44684837373904,5.0,4.279746356528182,4.160760930415451,1.7202536434718168,8.279746356528182,6.5594927130563665,5.720253643471817,0.3250031873528113,0.34767698529037927,2.9405072869436335,6.10466243927547,11.244416241672084,9.279746356528182,Low
7.4527581222990085,4.7129891702679885,8.47577617356312,2.8633465693873323,35.35776173563119,94.3462093371822,5.0,4.214079421456268,5.0,4.214079421456268,6.428158842912536,4.571841157087464,5.0,0.338681594939819,0.4970913338526265,4.607039710728134,7.173384477298578,11.339122742950451,9.214079421456269,Low
7.566237761672737,6.1310759043404905,4.236845984056749,3.0937622383272623,8.21057480070936,336.1198020498466,7.0,2.112775028470092,8.661674914589724,5.225550056940184,6.887224971529908,2.0,6.887224971529908,0.7302003004658618,1.1647255368519691,6.943612485764954,17.132876291371822,7.3306082223840106,5.112775028470091,Low
7.782678890113678,1.6527416585746173,4.647157911887879,3.0798242483093694,18.002510738437582,184.24152625777316,6.0,3.2503138423046978,6.250313842304698,6.0,10.0,4.0,6.749686157695303,0.664495469160278,0.30045814683724437,6.125156921152349,11.057495341574045,7.726982160197249,7.250313842304697,Low
7.3157499906440835,4.767205003679994,6.212435000810846,1.0495400057382958,36.75249996881361,158.28349958210237,5.499000012474556,4.0,6.0,5.0,8.0,4.7504999937627215,8.0,0.16838122397140803,0.6607364701057477,5.5,7.933512006087584,7.261975006549141,8.500999987525443,Low
9.45010042824502,3.8173888656294634,3.6198995717549796,2.8312218769810844,43.988283371414255,239.13725193486152,6.0,2.0016738040836772,4.001673804083676,6.9966523918326455,6.9966523918326455,5.001673804083677,6.0,0.7821332332718076,0.8262854197569729,5.499163097958162,18.892241918072152,6.451121448736064,6.001673804083677,Low
7.70032788992542,4.910375998166675,6.820777314172759,4.368007342608067,67.76427396423139,137.57349035319658,5.223572603576861,4.223572603576861,5.776427396423139,5.0,7.4471452071537225,5.776427396423139,6.223572603576861,0.6441535246280795,0.6228577700275563,5.38821369821157,7.70032788992542,11.188784656780825,9.0,Low
7.475902921675099,3.3447961698742703,2.960504885818766,2.960504885818766,18.565047876571626,197.5223324319993,5.0,4.0,6.937863982367375,3.0,6.062136017632625,6.0,7.031068008816312,0.9999999996618013,0.8439210845974678,4.968931991183688,7.4759029216751,5.921009771637532,9.0,Low
7.772784659657055,2.6210085084992807,6.600032532532235,2.944658408411534,0.7508133133058692,177.22316066090625,5.0,6.0,4.0,3.0,7.249186686694129,6.750813313305871,4.0,0.44623361781240983,0.3447087703442435,3.5,5.551989042612182,9.544690940943768,11.0,Low
7.6273580287560465,2.5711749346152692,5.07183257172468,2.987307441286092,26.340078329327284,250.15176240986386,6.664980417668179,4.0,4.0,5.664980417668179,9.335019582331821,4.335019582331821,7.664980417668179,0.596451840652683,0.41832972241933636,4.8324902088340895,10.148970300174188,8.059140013010772,7.335019582331821,Low
6.484532220162373,4.819309864392741,6.240106205803957,3.3082879872369637,30.442601435841564,95.75381866594033,7.728599840462049,4.728599840462048,6.457199680924097,4.271400159537952,7.0,1.271400159537952,6.0,0.5347731289002499,0.6733742716732021,5.364299920231025,8.781562106545781,9.54839419304092,7.0,Low
7.422762869635754,4.231177344184528,2.668414474548773,2.6291836374666033,39.23861547794338,268.8508873779907,7.0,5.919937067179244,5.080062932820756,5.919937067179244,9.080062932820756,5.759811201537734,6.919937067179244,0.986378181198475,1.1541556026476312,5.5,7.514568365936887,5.297598112015377,8.919937067179244,Low
6.694388877914636,5.580043330497311,4.010709514728916,2.620698682104589,66.93121505197391,196.9770716839913,6.0,5.232532947385285,4.0,2.4650658947705693,7.0,5.53493410522943,6.232532947385285,0.6549150514739901,1.1094077181647897,3.2325329473852844,6.441924535039183,6.631408196833505,9.232532947385284,Low
